old_id,old_name,action,new_id,new_name,reason
4563,一致,DROP,,,不属于指南允许的基础原生食材类别
4564,酱配方,DROP,,,不属于指南允许的基础原生食材类别
4565,定面粉,DROP,,,成品、半成品或加工食品
4566,口感,DROP,,,不属于指南允许的基础原生食材类别
4567,专小麦粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4568,就多放,DROP,,,不属于指南允许的基础原生食材类别
4569,二斤,DROP,,,数量或单位残留且无法可靠恢复原食材
4570,豆腐汤,DROP,,,豆制品或淀粉制品（严格模式排除）
4571,菜面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4572,小刷子,DROP,,,工具、包装或操作说明
4573,味冰淇淋,DROP,,,成品、半成品或加工食品
4574,嫩叶,DROP,,,不属于指南允许的基础原生食材类别
4575,几个鸡蛋鸡蛋,DROP,,,数量或单位残留且无法可靠恢复原食材
4576,净重,DROP,,,不属于指南允许的基础原生食材类别
4577,紫薯南瓜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4578,常温,DROP,,,不属于指南允许的基础原生食材类别
4579,其他菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4580,新鲜橘子皮,DROP,,,不属于指南允许的基础原生食材类别
4581,调整面粉,DROP,,,成品、半成品或加工食品
4582,葱大蒜生姜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4583,鸡蛋蛋黄蛋黄,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4584,剪刀,DROP,,,不属于指南允许的基础原生食材类别
4585,艾饺馅,DROP,,,不属于指南允许的基础原生食材类别
4586,红皮,DROP,,,不属于指南允许的基础原生食材类别
4587,鸡全翅,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4588,酸奶机,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
4589,萝卜苗,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4590,天麻,DROP,,,不属于指南允许的基础原生食材类别
4591,百合干,DROP,,,不属于指南允许的基础原生食材类别
4592,玫瑰茄,DROP,,,调味料不进入基础原生食材表
4593,老虎虾,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4594,其他料,DROP,,,不属于指南允许的基础原生食材类别
4595,可做,DROP,,,不属于指南允许的基础原生食材类别
4596,毛笋,KEEP,451,毛笋,符合基础原生食材定义
4597,生蛋黄,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4598,太子参,DROP,,,不属于指南允许的基础原生食材类别
4599,籼米,KEEP,463,籼米,符合基础原生食材定义
4600,刺山柑,DROP,,,不属于指南允许的基础原生食材类别
4601,苹果馅,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4602,葱花儿,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4603,皮料,DROP,,,不属于指南允许的基础原生食材类别
4604,克纯净水,DROP,,,不属于指南允许的基础原生食材类别
4605,螺蛳,KEEP,460,螺蛳,符合基础原生食材定义
4606,白蔻,DROP,,,不属于指南允许的基础原生食材类别
4607,丝姜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4608,黄喉,DROP,,,不属于指南允许的基础原生食材类别
4609,馄饨馅,DROP,,,成品、半成品或加工食品
4610,春饼,DROP,,,不属于指南允许的基础原生食材类别
4611,慕斯底,DROP,,,成品、半成品或加工食品
4612,什锦菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4613,甜奶粉,DROP,,,烘焙或乳制加工食品
4614,香芋粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4615,草莓慕斯,DROP,,,成品、半成品或加工食品
4616,腌鱼,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4617,老卤,DROP,,,不属于指南允许的基础原生食材类别
4618,红萝卜粒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4619,绿茶叶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
4620,菜料,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4621,奶类,DROP,,,不属于指南允许的基础原生食材类别
4622,杏仁饼干,DROP,,,烘焙或乳制加工食品
4623,薑末,REVIEW,,,形态描述存在，但原始食材无法确定
4624,红薯面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4625,碎核桃仁,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4626,蛋包饭,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4627,鹽巴,DROP,,,不属于指南允许的基础原生食材类别
4628,炖肉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4629,新鲜芒果,MERGE,42,芒果,去除确定的鲜冻/去皮去骨描述
4630,西冷牛扒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4631,克温水,DROP,,,不属于指南允许的基础原生食材类别
4632,小葱头,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4633,牛奶慕斯,DROP,,,成品、半成品或加工食品
4634,吧香菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4635,日式,DROP,,,不属于指南允许的基础原生食材类别
4636,克开水,DROP,,,不属于指南允许的基础原生食材类别
4637,大蒜苗,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4638,大黄鱼,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4639,干椒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4640,泡生姜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4641,海绵酵头,DROP,,,不属于指南允许的基础原生食材类别
4642,巧克力层,DROP,,,烘焙或乳制加工食品
4643,瓣葱姜蒜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4644,轻乳酪,DROP,,,不属于指南允许的基础原生食材类别
4645,围边,DROP,,,不属于指南允许的基础原生食材类别
4646,酥油皮,DROP,,,不属于指南允许的基础原生食材类别
4647,分界线,DROP,,,不属于指南允许的基础原生食材类别
4648,就够了葱,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4649,三段葱,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4650,口味辣椒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4651,金边玫瑰,DROP,,,调味料不进入基础原生食材表
4652,食材见图,DROP,,,不属于指南允许的基础原生食材类别
4653,淡味芝士,DROP,,,烘焙或乳制加工食品
4654,鲜玫瑰,DROP,,,调味料不进入基础原生食材表
4655,鳗鲡堂蒲烧鳗鱼,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4656,马苏里拉干酪,DROP,,,不属于指南允许的基础原生食材类别
4657,海苔芝麻,DROP,,,成品、半成品或加工食品
4658,丝葱,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4659,怀山,DROP,,,不属于指南允许的基础原生食材类别
4660,各种面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4661,姜片姜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4662,紅辣椒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4663,酱葱,DROP,,,不属于指南允许的基础原生食材类别
4664,干牛叶,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4665,燕麥,DROP,,,不属于指南允许的基础原生食材类别
4666,即食燕麥,DROP,,,成品、半成品或加工食品
4667,奇亚籽燕麦,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4668,冷冻玉米,MERGE,13,玉米,去除确定的鲜冻/去皮去骨描述
4669,火锅肥牛,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4670,紫灵芝,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4671,葱末香菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4672,菜粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4673,拉芝士,DROP,,,烘焙或乳制加工食品
4674,花生碎,MERGE,16,花生,去除切片/切块/切丁等形态描述
4675,丁火腿,DROP,,,加工肉制品
4676,碟葱姜蒜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4677,饼饼,DROP,,,不属于指南允许的基础原生食材类别
4678,果仁燕麦,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4679,风味火腿,DROP,,,加工肉制品
4680,天妇罗,DROP,,,不属于指南允许的基础原生食材类别
4681,朵玫瑰,DROP,,,调味料不进入基础原生食材表
4682,老式燕麦,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4683,黑巧克力碎,DROP,,,烘焙或乳制加工食品
4684,口味蒜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4685,泡红椒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4686,坚果仁,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4687,菠菜梗,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4688,新奥尔良烤翅料,DROP,,,不属于指南允许的基础原生食材类别
4689,白豆干,DROP,,,豆制品或淀粉制品（严格模式排除）
4690,幼儿配方奶粉,DROP,,,烘焙或乳制加工食品
4691,技术,DROP,,,不属于指南允许的基础原生食材类别
4692,干豇豆,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4693,桑椹,DROP,,,不属于指南允许的基础原生食材类别
4694,多宝鱼,KEEP,490,多宝鱼,符合基础原生食材定义
4695,生芝麻,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4696,少量香菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4697,叶大白菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4698,盏燕窝,DROP,,,不属于指南允许的基础原生食材类别
4699,玉米碴子,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4700,杂菇,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4701,海绵蛋糕一个,DROP,,,烘焙或乳制加工食品
4702,白粥,DROP,,,成品、半成品或加工食品
4703,麦若叶,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4704,厚酸奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
4705,面包量,DROP,,,烘焙或乳制加工食品
4706,草虾,KEEP,494,草虾,符合基础原生食材定义
4707,菠菜面粉,DROP,,,成品、半成品或加工食品
4708,酸梅,DROP,,,不属于指南允许的基础原生食材类别
4709,多少玉米粒,DROP,,,数量或单位残留且无法可靠恢复原食材
4710,甜虾,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4711,香大米,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4712,棕叶,DROP,,,不属于指南允许的基础原生食材类别
4713,腊肠腊肉,DROP,,,加工肉制品
4714,人份量,DROP,,,不属于指南允许的基础原生食材类别
4715,红参,DROP,,,不属于指南允许的基础原生食材类别
4716,沙虫干,DROP,,,不属于指南允许的基础原生食材类别
4717,几瓣蒜,DROP,,,数量或单位残留且无法可靠恢复原食材
4718,机花菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4719,各青椒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4720,腰花,DROP,,,不属于指南允许的基础原生食材类别
4721,油炸豆腐,DROP,,,豆制品或淀粉制品（严格模式排除）
4722,粉芡,DROP,,,不属于指南允许的基础原生食材类别
4723,红线椒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4724,金钩海米,DROP,,,成品、半成品或加工食品
4725,沙白,DROP,,,不属于指南允许的基础原生食材类别
4726,红苋菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4727,纯可可脂巧克力,DROP,,,烘焙或乳制加工食品
4728,中筋小麦粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4729,纯水,DROP,,,不属于指南允许的基础原生食材类别
4730,一茶匙,DROP,,,不属于指南允许的基础原生食材类别
4731,姜饼预拌粉,DROP,,,不属于指南允许的基础原生食材类别
4732,必不可少,DROP,,,不属于指南允许的基础原生食材类别
4733,藜麦粥,DROP,,,成品、半成品或加工食品
4734,雷笋,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4735,腌鸡料,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4736,椰片,REVIEW,,,形态描述存在，但原始食材无法确定
4737,金线莲,DROP,,,不属于指南允许的基础原生食材类别
4738,酵素,DROP,,,不属于指南允许的基础原生食材类别
4739,枣子,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4740,酸木瓜,KEEP,477,酸木瓜,符合基础原生食材定义
4741,嫩南瓜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4742,法国老面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4743,干莲子,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4744,表面白芝麻,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4745,少量小葱,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4746,水鸡蛋,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4747,鸡枞,KEEP,496,鸡枞,符合基础原生食材定义
4748,几朵香菇,DROP,,,数量或单位残留且无法可靠恢复原食材
4749,寿司卷帘,DROP,,,不属于指南允许的基础原生食材类别
4750,蒲瓜,KEEP,471,蒲瓜,符合基础原生食材定义
4751,铁杆山药,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4752,棵白菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4753,红苹果,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4754,泡椒小米椒,DROP,,,成品、半成品或加工食品
4755,柴鱼素,DROP,,,成品、半成品或加工食品
4756,豆腐渣,DROP,,,豆制品或淀粉制品（严格模式排除）
4757,了红薯,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
4758,枝百里香,DROP,,,调味料不进入基础原生食材表
4759,煎饺,DROP,,,不属于指南允许的基础原生食材类别
4760,肋排排骨,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
